"Step","train/loss","fresh-mountain-14 - train/loss__MIN","fresh-mountain-14 - train/loss__MAX","eval/loss","fresh-mountain-14 - eval/loss__MIN","fresh-mountain-14 - eval/loss__MAX"
"2856","1.702","1.702","1.702","","",""
"2857","2.5568","2.5568","2.5568","","",""
"2858","2.3105","2.3105","2.3105","","",""
"2859","2.1956","2.1956","2.1956","","",""
"2860","2.7009","2.7009","2.7009","","",""
"2861","2.1604","2.1604","2.1604","","",""
"2862","2.3148","2.3148","2.3148","","",""
"2863","2.3925","2.3925","2.3925","","",""
"2864","1.2765","1.2765","1.2765","","",""
"2865","2.2483","2.2483","2.2483","","",""
"2866","1.7423","1.7423","1.7423","","",""
"2867","1.8166","1.8166","1.8166","","",""
"2868","2.1155","2.1155","2.1155","","",""
"2869","2.1813","2.1813","2.1813","","",""
"2870","1.6674","1.6674","1.6674","","",""
"2871","1.3309","1.3309","1.3309","","",""
"2872","1.3478","1.3478","1.3478","","",""
"2873","2.2495","2.2495","2.2495","","",""
"2874","2.5558","2.5558","2.5558","","",""
"2875","1.1971","1.1971","1.1971","","",""
"2876","1.8318","1.8318","1.8318","","",""
"2877","2.0989","2.0989","2.0989","","",""
"2878","1.9198","1.9198","1.9198","","",""
"2879","1.448","1.448","1.448","","",""
"2880","1.5036","1.5036","1.5036","","",""
"2881","1.9908","1.9908","1.9908","","",""
"2882","2.3711","2.3711","2.3711","","",""
"2883","2.5791","2.5791","2.5791","","",""
"2884","2.7108","2.7108","2.7108","","",""
"2885","1.9101","1.9101","1.9101","","",""
"2886","2.1215","2.1215","2.1215","","",""
"2887","2.3822","2.3822","2.3822","","",""
"2888","2.2047","2.2047","2.2047","","",""
"2889","2.6558","2.6558","2.6558","","",""
"2890","1.7756","1.7756","1.7756","","",""
"2891","1.4058","1.4058","1.4058","","",""
"2892","1.8122","1.8122","1.8122","","",""
"2893","2.4161","2.4161","2.4161","","",""
"2894","2.1123","2.1123","2.1123","","",""
"2895","2.4782","2.4782","2.4782","","",""
"2896","2.253","2.253","2.253","","",""
"2897","1.2795","1.2795","1.2795","","",""
"2898","1.3747","1.3747","1.3747","","",""
"2899","1.7608","1.7608","1.7608","","",""
"2900","1.7618","1.7618","1.7618","","",""
"2901","1.9853","1.9853","1.9853","","",""
"2902","2.3171","2.3171","2.3171","","",""
"2903","1.2682","1.2682","1.2682","","",""
"2904","1.551","1.551","1.551","","",""
"2905","2.6139","2.6139","2.6139","","",""
"2906","2.549","2.549","2.549","","",""
"2907","1.6917","1.6917","1.6917","","",""
"2908","1.9032","1.9032","1.9032","","",""
"2909","1.6707","1.6707","1.6707","","",""
"2910","1.9206","1.9206","1.9206","","",""
"2911","2.1113","2.1113","2.1113","","",""
"2912","2.047","2.047","2.047","","",""
"2913","2.5682","2.5682","2.5682","","",""
"2914","1.3728","1.3728","1.3728","","",""
"2915","1.9903","1.9903","1.9903","","",""
"2916","2.4905","2.4905","2.4905","","",""
"2917","1.9364","1.9364","1.9364","","",""
"2918","2.1677","2.1677","2.1677","","",""
"2919","1.7427","1.7427","1.7427","","",""
"2920","2.1773","2.1773","2.1773","","",""
"2921","1.8208","1.8208","1.8208","","",""
"2922","2.3994","2.3994","2.3994","","",""
"2923","1.4005","1.4005","1.4005","","",""
"2924","2.3652","2.3652","2.3652","","",""
"2925","2.1517","2.1517","2.1517","","",""
"2926","2.2402","2.2402","2.2402","","",""
"2927","2.3523","2.3523","2.3523","","",""
"2928","2.184","2.184","2.184","","",""
"2929","2.5661","2.5661","2.5661","","",""
"2930","2.6385","2.6385","2.6385","","",""
"2931","2.2356","2.2356","2.2356","","",""
"2932","2.004","2.004","2.004","","",""
"2933","1.152","1.152","1.152","","",""
"2934","2.3813","2.3813","2.3813","","",""
"2935","1.0175","1.0175","1.0175","","",""
"2936","2.5318","2.5318","2.5318","","",""
"2937","2.1631","2.1631","2.1631","","",""
"2938","1.1562","1.1562","1.1562","","",""
"2939","2.6795","2.6795","2.6795","","",""
"2940","2.1181","2.1181","2.1181","","",""
"2941","2.7439","2.7439","2.7439","","",""
"2942","1.8522","1.8522","1.8522","","",""
"2943","2.4448","2.4448","2.4448","","",""
"2944","1.9881","1.9881","1.9881","","",""
"2945","1.4557","1.4557","1.4557","","",""
"2946","2.3905","2.3905","2.3905","","",""
"2947","0.966","0.966","0.966","","",""
"2948","2.1985","2.1985","2.1985","","",""
"2949","2.0987","2.0987","2.0987","","",""
"2950","2.7547","2.7547","2.7547","","",""
"2951","1.0439","1.0439","1.0439","","",""
"2952","1.9163","1.9163","1.9163","","",""
"2953","2.5912","2.5912","2.5912","","",""
"2954","2.0395","2.0395","2.0395","","",""
"2955","2.4109","2.4109","2.4109","","",""
"2956","1.5651","1.5651","1.5651","","",""
"2957","3.0704","3.0704","3.0704","","",""
"2958","1.6469","1.6469","1.6469","","",""
"2959","0.7721","0.7721","0.7721","","",""
"2960","1.8715","1.8715","1.8715","","",""
"2961","2.4725","2.4725","2.4725","","",""
"2962","1.8151","1.8151","1.8151","","",""
"2963","1.4208","1.4208","1.4208","","",""
"2964","2.0226","2.0226","2.0226","","",""
"2965","1.9423","1.9423","1.9423","","",""
"2966","3.3054","3.3054","3.3054","","",""
"2967","2.3548","2.3548","2.3548","","",""
"2968","2.0563","2.0563","2.0563","","",""
"2969","2.5197","2.5197","2.5197","","",""
"2970","1.882","1.882","1.882","","",""
"2971","1.3088","1.3088","1.3088","","",""
"2972","0.7744","0.7744","0.7744","","",""
"2973","1.3203","1.3203","1.3203","","",""
"2974","1.1034","1.1034","1.1034","","",""
"2975","3.7552","3.7552","3.7552","","",""
"2976","2.0575","2.0575","2.0575","","",""
"2977","0.9631","0.9631","0.9631","","",""
"2978","1.5333","1.5333","1.5333","","",""
"2979","2.9719","2.9719","2.9719","","",""
"2980","1.9583","1.9583","1.9583","","",""
"2981","2.7573","2.7573","2.7573","","",""
"2982","3.7508","3.7508","3.7508","","",""
"2983","2.3677","2.3677","2.3677","","",""
"2984","1.3635","1.3635","1.3635","","",""
"2985","1.6122","1.6122","1.6122","","",""
"2986","1.7532","1.7532","1.7532","","",""
"2987","1.4885","1.4885","1.4885","","",""
"2988","1.7366","1.7366","1.7366","","",""
"2989","3.2642","3.2642","3.2642","","",""
"2990","1.7404","1.7404","1.7404","","",""
"2991","0.861","0.861","0.861","","",""
"2992","1.8348","1.8348","1.8348","","",""
"2993","1.5696","1.5696","1.5696","","",""
"2994","1.675","1.675","1.675","","",""
"2995","1.8127","1.8127","1.8127","","",""
"2996","1.7203","1.7203","1.7203","","",""
"2997","1.388","1.388","1.388","","",""
"2998","2.3484","2.3484","2.3484","","",""
"2999","2.4996","2.4996","2.4996","","",""
"3000","0.893","0.893","0.893","","",""
"3001","2.5455","2.5455","2.5455","","",""
"3002","1.6674","1.6674","1.6674","","",""
"3003","1.2013","1.2013","1.2013","","",""
"3004","0.8256","0.8256","0.8256","","",""
"3005","","","","2.1192073822021484","2.1192073822021484","2.1192073822021484"
"3006","1.1428","1.1428","1.1428","","",""
"3007","1.6931","1.6931","1.6931","","",""
"3008","1.7609","1.7609","1.7609","","",""
"3009","1.1836","1.1836","1.1836","","",""
"3010","1.6749","1.6749","1.6749","","",""
"3011","1.0787","1.0787","1.0787","","",""
"3012","1.3227","1.3227","1.3227","","",""
"3013","0.8005","0.8005","0.8005","","",""
"3014","0.865","0.865","0.865","","",""
"3015","2.0942","2.0942","2.0942","","",""
"3016","1.7438","1.7438","1.7438","","",""
"3017","2.3085","2.3085","2.3085","","",""
"3018","3.0542","3.0542","3.0542","","",""
"3019","2.1381","2.1381","2.1381","","",""
"3020","2.3848","2.3848","2.3848","","",""
"3021","2.5899","2.5899","2.5899","","",""
"3022","1.2747","1.2747","1.2747","","",""
"3023","2.2721","2.2721","2.2721","","",""
"3024","2.2541","2.2541","2.2541","","",""
"3025","2.1621","2.1621","2.1621","","",""
"3026","2.1386","2.1386","2.1386","","",""
"3027","2.6565","2.6565","2.6565","","",""
"3028","2.4539","2.4539","2.4539","","",""
"3029","1.9269","1.9269","1.9269","","",""
"3030","1.8652","1.8652","1.8652","","",""
"3031","0.3641","0.3641","0.3641","","",""
"3032","1.4513","1.4513","1.4513","","",""
"3033","2.1655","2.1655","2.1655","","",""
"3034","2.2811","2.2811","2.2811","","",""
"3035","1.78","1.78","1.78","","",""
"3036","2.7345","2.7345","2.7345","","",""
"3037","2.11","2.11","2.11","","",""
"3038","2.4057","2.4057","2.4057","","",""
"3039","2.3617","2.3617","2.3617","","",""
"3040","2.3566","2.3566","2.3566","","",""
"3041","2.4063","2.4063","2.4063","","",""
"3042","1.8847","1.8847","1.8847","","",""
"3043","2.2369","2.2369","2.2369","","",""
"3044","2.0249","2.0249","2.0249","","",""
"3045","2.4114","2.4114","2.4114","","",""
"3046","1.9913","1.9913","1.9913","","",""
"3047","2.3657","2.3657","2.3657","","",""
"3048","2.2836","2.2836","2.2836","","",""
"3049","2.2182","2.2182","2.2182","","",""
"3050","2.9265","2.9265","2.9265","","",""
"3051","2.5378","2.5378","2.5378","","",""
"3052","2.353","2.353","2.353","","",""
"3053","1.8782","1.8782","1.8782","","",""
"3054","2.4212","2.4212","2.4212","","",""
"3055","2.8349","2.8349","2.8349","","",""
"3056","1.8862","1.8862","1.8862","","",""
"3057","1.937","1.937","1.937","","",""
"3058","2.2616","2.2616","2.2616","","",""
"3059","2.0602","2.0602","2.0602","","",""
"3060","2.0365","2.0365","2.0365","","",""
"3061","2.0162","2.0162","2.0162","","",""
"3062","1.864","1.864","1.864","","",""
"3063","1.5706","1.5706","1.5706","","",""
"3064","2.2136","2.2136","2.2136","","",""
"3065","2.4674","2.4674","2.4674","","",""
"3066","2.2821","2.2821","2.2821","","",""
"3067","2.1258","2.1258","2.1258","","",""
"3068","1.1238","1.1238","1.1238","","",""
"3069","1.9137","1.9137","1.9137","","",""
"3070","1.9076","1.9076","1.9076","","",""
"3071","1.9865","1.9865","1.9865","","",""
"3072","2.5226","2.5226","2.5226","","",""
"3073","2.7221","2.7221","2.7221","","",""
"3074","2.3553","2.3553","2.3553","","",""
"3075","2.5232","2.5232","2.5232","","",""
"3076","2.6556","2.6556","2.6556","","",""
"3077","1.9405","1.9405","1.9405","","",""
"3078","1.5538","1.5538","1.5538","","",""
"3079","1.9563","1.9563","1.9563","","",""
"3080","1.7986","1.7986","1.7986","","",""
"3081","2.1095","2.1095","2.1095","","",""
"3082","1.986","1.986","1.986","","",""
"3083","1.8507","1.8507","1.8507","","",""
"3084","0.6904","0.6904","0.6904","","",""
"3085","2.0659","2.0659","2.0659","","",""
"3086","2.3851","2.3851","2.3851","","",""
"3087","2.623","2.623","2.623","","",""
"3088","1.753","1.753","1.753","","",""
"3089","1.7487","1.7487","1.7487","","",""
"3090","3.1273","3.1273","3.1273","","",""
"3091","2.5036","2.5036","2.5036","","",""
"3092","1.9102","1.9102","1.9102","","",""
"3093","1.446","1.446","1.446","","",""
"3094","2.6978","2.6978","2.6978","","",""
"3095","1.6127","1.6127","1.6127","","",""
"3096","1.5018","1.5018","1.5018","","",""
"3097","2.1063","2.1063","2.1063","","",""
"3098","1.8685","1.8685","1.8685","","",""
"3099","1.8441","1.8441","1.8441","","",""
"3100","1.7385","1.7385","1.7385","","",""
"3101","2.5875","2.5875","2.5875","","",""
"3102","2.749","2.749","2.749","","",""
"3103","1.8278","1.8278","1.8278","","",""
"3104","1.0879","1.0879","1.0879","","",""
"3105","0.6264","0.6264","0.6264","","",""
"3106","2.1084","2.1084","2.1084","","",""
"3107","1.8668","1.8668","1.8668","","",""
"3108","2.1172","2.1172","2.1172","","",""
"3109","1.8067","1.8067","1.8067","","",""
"3110","1.8496","1.8496","1.8496","","",""
"3111","1.7546","1.7546","1.7546","","",""
"3112","3.1032","3.1032","3.1032","","",""
"3113","1.7553","1.7553","1.7553","","",""
"3114","1.4977","1.4977","1.4977","","",""
"3115","1.6934","1.6934","1.6934","","",""
"3116","1.4148","1.4148","1.4148","","",""
"3117","1.2548","1.2548","1.2548","","",""
"3118","1.6773","1.6773","1.6773","","",""
"3119","2.7671","2.7671","2.7671","","",""
"3120","1.6823","1.6823","1.6823","","",""
"3121","2.588","2.588","2.588","","",""
"3122","1.8908","1.8908","1.8908","","",""
"3123","2.8538","2.8538","2.8538","","",""
"3124","2.2845","2.2845","2.2845","","",""
"3125","1.3821","1.3821","1.3821","","",""
"3126","1.6713","1.6713","1.6713","","",""
"3127","1.0679","1.0679","1.0679","","",""
"3128","1.8777","1.8777","1.8777","","",""
"3129","1.0362","1.0362","1.0362","","",""
"3130","2.6039","2.6039","2.6039","","",""
"3131","2.5026","2.5026","2.5026","","",""
"3132","1.5843","1.5843","1.5843","","",""
"3133","1.4909","1.4909","1.4909","","",""
"3134","1.7224","1.7224","1.7224","","",""
"3135","2.0381","2.0381","2.0381","","",""
"3136","1.1772","1.1772","1.1772","","",""
"3137","1.9523","1.9523","1.9523","","",""
"3138","2.9965","2.9965","2.9965","","",""
"3139","2.0018","2.0018","2.0018","","",""
"3140","1.1044","1.1044","1.1044","","",""
"3141","2.7991","2.7991","2.7991","","",""
"3142","2.2256","2.2256","2.2256","","",""
"3143","2.0564","2.0564","2.0564","","",""
"3144","2.5633","2.5633","2.5633","","",""
"3145","2.1642","2.1642","2.1642","","",""
"3146","2.7384","2.7384","2.7384","","",""
"3147","1.338","1.338","1.338","","",""
"3148","3.3605","3.3605","3.3605","","",""
"3149","0.8804","0.8804","0.8804","","",""
"3150","1.3359","1.3359","1.3359","","",""
"3151","1.1847","1.1847","1.1847","","",""
"3152","3.1135","3.1135","3.1135","","",""
"3153","1.3615","1.3615","1.3615","","",""
"3154","1.8735","1.8735","1.8735","","",""
"3155","2.7359","2.7359","2.7359","","",""
"3156","1.8798","1.8798","1.8798","","",""
"3157","0.8177","0.8177","0.8177","","",""
"3158","2.2212","2.2212","2.2212","","",""
"3159","1.9638","1.9638","1.9638","","",""
"3160","1.3746","1.3746","1.3746","","",""
"3161","1.8106","1.8106","1.8106","","",""
"3162","2.6929","2.6929","2.6929","","",""
"3163","2.363","2.363","2.363","","",""
"3164","1.5522","1.5522","1.5522","","",""
"3165","1.7066","1.7066","1.7066","","",""
"3166","1.7115","1.7115","1.7115","","",""
"3167","2.2081","2.2081","2.2081","","",""
"3168","2.9042","2.9042","2.9042","","",""
"3169","2.2798","2.2798","2.2798","","",""
"3170","2.4067","2.4067","2.4067","","",""
"3171","1.2047","1.2047","1.2047","","",""
"3172","1.8726","1.8726","1.8726","","",""
"3173","1.9585","1.9585","1.9585","","",""
"3174","2.3458","2.3458","2.3458","","",""
"3175","1.855","1.855","1.855","","",""
"3176","2.0758","2.0758","2.0758","","",""
"3177","1.9909","1.9909","1.9909","","",""
"3178","2.2264","2.2264","2.2264","","",""
"3179","0.8784","0.8784","0.8784","","",""
"3180","1.3174","1.3174","1.3174","","",""
"3181","0.7295","0.7295","0.7295","","",""
"3182","1.7609","1.7609","1.7609","","",""
"3183","1.7559","1.7559","1.7559","","",""
"3184","1.0827","1.0827","1.0827","","",""
"3185","2.7856","2.7856","2.7856","","",""
"3186","2.0091","2.0091","2.0091","","",""
"3187","2.076","2.076","2.076","","",""
"3188","1.8882","1.8882","1.8882","","",""
"3189","1.0824","1.0824","1.0824","","",""
"3190","1.2349","1.2349","1.2349","","",""
"3191","0.83","0.83","0.83","","",""
"3192","0.2171","0.2171","0.2171","","",""
"3193","2.0524","2.0524","2.0524","","",""
"3194","1.209","1.209","1.209","","",""
"3195","2.0875","2.0875","2.0875","","",""
"3196","1.4114","1.4114","1.4114","","",""
"3197","1.7702","1.7702","1.7702","","",""
"3198","1.4106","1.4106","1.4106","","",""
"3199","2.2992","2.2992","2.2992","","",""
"3200","2.6414","2.6414","2.6414","","",""
"3201","1.229","1.229","1.229","","",""
"3202","1.6919","1.6919","1.6919","","",""
"3203","3.0827","3.0827","3.0827","","",""
"3204","2.5839","2.5839","2.5839","","",""
"3205","1.4601","1.4601","1.4601","","",""
"3206","1.7133","1.7133","1.7133","","",""
"3207","1.3831","1.3831","1.3831","","",""
"3208","1.2931","1.2931","1.2931","","",""
"3209","1.6229","1.6229","1.6229","","",""
"3210","1.4928","1.4928","1.4928","","",""
"3211","1.3141","1.3141","1.3141","","",""
"3212","1.1924","1.1924","1.1924","","",""
"3213","1.3713","1.3713","1.3713","","",""
"3214","1.4505","1.4505","1.4505","","",""
"3215","1.736","1.736","1.736","","",""
"3216","2.5106","2.5106","2.5106","","",""
"3217","0.8607","0.8607","0.8607","","",""
"3218","2.0916","2.0916","2.0916","","",""
"3219","0.9612","0.9612","0.9612","","",""
"3220","2.8653","2.8653","2.8653","","",""
"3221","1.8188","1.8188","1.8188","","",""
"3222","2.1098","2.1098","2.1098","","",""
"3223","2.2759","2.2759","2.2759","","",""
"3224","2.1329","2.1329","2.1329","","",""
"3225","2.5087","2.5087","2.5087","","",""
"3226","1.888","1.888","1.888","","",""
"3227","2.0563","2.0563","2.0563","","",""
"3228","2.3705","2.3705","2.3705","","",""
"3229","2.0969","2.0969","2.0969","","",""
"3230","2.0345","2.0345","2.0345","","",""
"3231","2.3233","2.3233","2.3233","","",""
"3232","1.1352","1.1352","1.1352","","",""
"3233","2.2223","2.2223","2.2223","","",""
"3234","1.5287","1.5287","1.5287","","",""
"3235","2.4478","2.4478","2.4478","","",""
"3236","2.3516","2.3516","2.3516","","",""
"3237","2.2422","2.2422","2.2422","","",""
"3238","2.4378","2.4378","2.4378","","",""
"3239","1.4614","1.4614","1.4614","","",""
"3240","1.7241","1.7241","1.7241","","",""
"3241","2.1987","2.1987","2.1987","","",""
"3242","2.3639","2.3639","2.3639","","",""
"3243","2.4429","2.4429","2.4429","","",""
"3244","2.5103","2.5103","2.5103","","",""
"3245","2.2262","2.2262","2.2262","","",""
"3246","2.4391","2.4391","2.4391","","",""
"3247","2.0227","2.0227","2.0227","","",""
"3248","2.1189","2.1189","2.1189","","",""
"3249","1.0849","1.0849","1.0849","","",""
"3250","3.0062","3.0062","3.0062","","",""
"3251","1.9268","1.9268","1.9268","","",""
"3252","2.2494","2.2494","2.2494","","",""
"3253","2.8523","2.8523","2.8523","","",""
"3254","2.5751","2.5751","2.5751","","",""
"3255","2.1931","2.1931","2.1931","","",""
"3256","1.8473","1.8473","1.8473","","",""
"3257","1.4196","1.4196","1.4196","","",""
"3258","2.4525","2.4525","2.4525","","",""
"3259","1.9944","1.9944","1.9944","","",""
"3260","1.8814","1.8814","1.8814","","",""
"3261","2.6982","2.6982","2.6982","","",""
"3262","2.3502","2.3502","2.3502","","",""
"3263","1.9168","1.9168","1.9168","","",""
"3264","1.8446","1.8446","1.8446","","",""
"3265","1.8022","1.8022","1.8022","","",""
"3266","2.2401","2.2401","2.2401","","",""
"3267","1.5886","1.5886","1.5886","","",""
"3268","1.9621","1.9621","1.9621","","",""
"3269","1.8936","1.8936","1.8936","","",""
"3270","2.4605","2.4605","2.4605","","",""
"3271","2.3142","2.3142","2.3142","","",""
"3272","2.5362","2.5362","2.5362","","",""
"3273","1.5787","1.5787","1.5787","","",""
"3274","2.1283","2.1283","2.1283","","",""
"3275","1.9635","1.9635","1.9635","","",""
"3276","2.0152","2.0152","2.0152","","",""
"3277","2.349","2.349","2.349","","",""
"3278","2.6932","2.6932","2.6932","","",""
"3279","1.8326","1.8326","1.8326","","",""
"3280","2.1092","2.1092","2.1092","","",""
"3281","1.3016","1.3016","1.3016","","",""
"3282","1.7636","1.7636","1.7636","","",""
"3283","2.0346","2.0346","2.0346","","",""
"3284","2.9085","2.9085","2.9085","","",""
"3285","1.3847","1.3847","1.3847","","",""
"3286","2.292","2.292","2.292","","",""
"3287","1.8769","1.8769","1.8769","","",""
"3288","2.8256","2.8256","2.8256","","",""
"3289","2.2665","2.2665","2.2665","","",""
"3290","2.2133","2.2133","2.2133","","",""
"3291","2.1733","2.1733","2.1733","","",""
"3292","1.4698","1.4698","1.4698","","",""
"3293","1.4971","1.4971","1.4971","","",""
"3294","1.3983","1.3983","1.3983","","",""
"3295","2.4616","2.4616","2.4616","","",""
"3296","1.9871","1.9871","1.9871","","",""
